ORF_ID	Contig	Start	Stop	Orientation	Cut_Off	Pass_Bitscore	Best_Hit_Bitscore	Best_Hit_ARO	Best_Identities	ARO	Model_type	SNPs_in_Best_Hit_ARO	Other_SNPs	Drug Class	Resistance Mechanism	AMR Gene Family	Percentage Length of Reference Sequence	ID	Model_ID	Nudged	Note	Hit_Start	Hit_End	Antibiotic	AST_Source
k141_77_2 # 977 # 4132 # -1 # ID=171_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.609	k141_77	977	4132	-	Strict	750	783.9	adeF	43.57	3000777	protein homolog model	n/a	n/a	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	99.24	gnl|BL_ORD_ID|133|hsp_num:0	153			6	3111	tetracycline	
k141_156087_5 # 2177 # 3016 # -1 # ID=614_5;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.717	k141_156087	2177	3016	-	Strict	50	60.1	vanY gene in vanM cluster	31.65	3002961	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	119.74	gnl|BL_ORD_ID|1674|hsp_num:0	1713			108	480	vancomycin; teicoplanin	
k141_112218_2 # 1129 # 1917 # -1 # ID=1619_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.445	k141_112218	1129	1917	-	Perfect	400	518.8	aadA27	100.0	3004682	protein homolog model	n/a	n/a	aminoglycoside antibiotic	antibiotic inactivation	ANT(3'')	100.00	gnl|BL_ORD_ID|2242|hsp_num:0	3381			0	786	spectinomycin; streptomycin	
k141_112376_3 # 1450 # 2301 # 1 # ID=1828_3;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.479	k141_112376	1450	2301	+	Strict	50	137.9	vanY gene in vanB cluster	37.93	3002956	protein homolog model	n/a	n/a	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	105.60	gnl|BL_ORD_ID|603|hsp_num:0	556			216	792	vancomycin	
k141_23670_2 # 984 # 2171 # 1 # ID=1936_2;partial=00;start_type=GTG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.406	k141_23670	984	2171	+	Perfect	750	746.5	tet(39)	100.0	3000566	protein homolog model	n/a	n/a	tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	gnl|BL_ORD_ID|1038|hsp_num:0	1092			0	1185	tetracycline	
k141_112525_1 # 2 # 886 # -1 # ID=2066_1;partial=00;start_type=ATG;rbs_motif=AAAAA;rbs_spacer=11bp;gc_cont=0.367	k141_112525	2	886	-	Strict	500	588.6	mphG	98.98	3003742	protein homolog model	n/a	n/a	macrolide antibiotic	antibiotic inactivation	macrolide phosphotransferase (MPH)	100.00	gnl|BL_ORD_ID|2042|hsp_num:0	2259			0	882	erythromycin; clarithromycin; azithromycin	
k141_68281_1 # 94 # 894 # 1 # ID=2266_1;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.496	k141_68281	94	894	+	Strict	500	540.4	OXA-119	98.5	3001775	protein homolog model	n/a	n/a	carbapenem; cephalosporin; penam	antibiotic inactivation	OXA beta-lactamase	100.00	gnl|BL_ORD_ID|1152|hsp_num:0	1255			0	798	cloxacillin; oxacillin; cefalotin	
k141_46219_3 # 1328 # 1672 # -1 # ID=2472_3;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.388	k141_46219	1328	1672	-	Strict	75	92.4	qacJ	46.15	3007014	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	106.54	gnl|BL_ORD_ID|4661|hsp_num:0	5730			6	318	benzalkonium chloride	
k141_135112_3 # 1236 # 1568 # -1 # ID=2753_3;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.538	k141_135112	1236	1568	-	Strict	75	81.6	qacJ	36.54	3007014	protein homolog model	n/a	n/a	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	102.80	gnl|BL_ORD_ID|4661|hsp_num:0	5730			6	318	benzalkonium chloride	
k141_158381_2 # 283 # 1146 # 1 # ID=3871_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.531	k141_158381	283	1146	+	Perfect	550	565.8	GES-5	100.0	3002334	protein homolog model	n/a	n/a	carbapenem; cephalosporin; penam	antibiotic inactivation	GES beta-lactamase	100.00	gnl|BL_ORD_ID|1242|hsp_num:0	1353			0	861		
